RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023
91187,2979,76013,zip,TX,TX,Pantego,"Dallas-Fort Worth-Arlington, TX",Tarrant County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.169078,2099.974166,2103.73676,2079.572395,2060.670627,2046.028406,2028.75
69306,2980,27332,zip,NC,NC,Sanford,"Sanford, NC",Lee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.89314,1815.542863,1849.862025,1910.026146,1946.50231,,1935.367601,1909.023399,1885.967199,1922.333333
72398,2981,33069,zip,FL,FL,Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.452027,1773.08862,1834.208753,1904.366597,1930.414464,1945.09698,1948.983876,1988.098333,2032.412189,2061.83487,2069.731311,2081.574756,2087.956209,2084.400479,2058.08335,2056.586876,2075.242548,2078.420231,2115.122882,2095.156777,2125.866271,2133.439596,2174.863679
79089,2982,48234,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.131555,1011.200092,1047.503917,1072.342516,,1083.257322,1071.386542,1083.077349,1107.422335,1102.859984,1118.519519,1148.20926,1169.930178,1147.813634,1181.016673,1184.516667
84475,2982,60423,zip,IL,IL,Frankfort,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495.242312,2552.095075,2716.666667
93302,2984,80226,zip,CO,CO,Lakewood,"Denver-Aurora-Lakewood, CO",Jefferson County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.339856,1475.205061,1470.346419,1456.607847,1473.729701,1488.01471,1485.877271,1469.162476,1462.645525,1496.031831,1519.986727,1534.746386,1509.888284,1516.05067,1529.380062,1552.281852,1555.668527,1564.164043,1557.168326,1592.566288,1595.909277,1606.267506,1587.064472,1596.932086,1613.52516,1626.565864,1630.765426,1595.964182,1590.323693,1583.481522,1613.503043,1624.061021,1636.792013,1623.551915,1624.834912,1619.577356,1644.911757,1634.113269,1650.273589,1658.444495,1698.851852,1723.753671,1783.330937,1820.805578,1830.532509,1826.143782,1833.460104,1829.460024,1809.081916,1793.047434,1835.86128,1859.976335,1911.574718,1923.931702,1959.889912,1957.427365,1975.205841,1979.389082,1973.436474,1942.703829,1925.417378,1938.540835,1981.633736,2018.67792,2020.569123,2027.863416,2030.371693
100170,2985,99223,zip,WA,WA,Spokane,"Spokane-Spokane Valley, WA",Spokane County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.02819,1513.553938,1527.73934,1503.777335,1511.212079,1502.24937,1490.6805,1472.189474,1465.870456,1487.787576,1499.38633,1529.045629,1547.270445,1559.280708,1581.649979,1582.38722,1602.056933,1617.276713,1625.762925,1620.728198,1605.84815,1611.828556,1625.451606,1626.509367,1627.422552,1640.97203,1660.619225,1682.284998,1712.42979,1723.99205,1727.466393,1727.900567,1745.027717,1791.488096,1885.851143,,,,2327.632487,2290.730799,2242.628074,2140.093069,2099.160055,2092.450131,2074.743338,2087.177926,2107.91733,2190.699627,2221.874649,2241.30053,2224.273283,2242.926135,2270.075675,2341.915107,2317.950946,2267.030898,2253.592676,2250.758657,2327.690271,2317.395153,2356.173634,2360
93316,2985,80241,zip,CO,CO,Thornton,"Denver-Aurora-Lakewood, CO",Adams County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.375222,1588.544151,1613.411783,1606.392303,1595.905558,1601.681387,1608.489933,1618.868102,1622.426032,1624.34959,1643.876431,1647.084612,1673.683748,1644.983681,1651.27229,1654.672122,1692.259798,1698.478147,1683.512786,1696.51954,1702.987783,1723.096305,1719.847414,1723.471854,1729.413035,1727.685162,1721.71206,1713.361971,1714.997218,1726.7319,1728.214185,1728.652901,1744.914671,1769.135873,1790.580045,1804.572296,1812.576674,1809.468892,1789.669064,1779.789683,1796.016296,1818.17409,1854.045544,1862.613199,1901.732062,1946.283724,2004.554737,2027.090308,2018.359163,2006.267562,2017.266946,2032.355331,2059.684941,2079.087152,2105.294463,2134.744401,2170.727779,2197.913539,2183.460208,2140.173285,2116.896888,2098.347863,2103.509969,2086.639841,2105.80019,2113.524826,2135.120022,2154.689061,2191.735174,2187.141521
97557,2987,94102,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272.206685,3320.04496,3327.656942,3307.437647,3228.155187,3241.329069,3224.855089,3236.755938,3276.844742,3269.357283,3327.960004,3287.932525,3354.850962,3327.550677,3327.555247,3281.776266,3282.827194,3314.718294,3308.230265,3260.23618,3185.03695,3127.466071,3088.996999,3010.130579,2923.321832,2799.5834,2696.949438,2648.436474,2622.697191,2611.301451,2607.597825,2633.374751,2679.32585,2695.8442,2749.437138,2805.535428,2862.4259,2852.427022,2851.2321,2841.379806,2827.912555,2836.148669,2868.79034,2894.400828,2888.164529,2873.855445,2886.761931,2907.94007,2899.679037,2914.280925,2898.692556,2913.352978,2898.412324,2891.620556,2884.343236,2919.028966,2935.873242,2926.627971,2906.953211,2872.022675
82284,2989,55434,zip,MN,MN,Blaine,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.616533,1881.784177,1895.452173,1918.913214,1984.45453,1995.111111
91854,2990,77340,zip,TX,TX,Huntsville,"Huntsville, TX",Walker County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.275501,1371.290872,1283.529218,1299.181097
91238,2991,76092,zip,TX,TX,Southlake,"Dallas-Fort Worth-Arlington, TX",Tarrant County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5723.879923,5666.399061,5746.506875,5733
91966,2992,77477,zip,TX,TX,Stafford,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.941637,1323.715257,1313.935623,1297.970253,1298.661763,1325.793868,1332.127465,1364.958405,1356.315658,1374.890223,1372.82972,1378.235489,1374.011295,1401.292509,1393.425045,1391.274086,1339.892815,1333.482562,1327.219593,1330.995451,1332.92896,1344.701153,1365.877863,1373.50729,1379.195048,1369.231732,1358.156196,1344.835512,1316.407919,1320.871183,1342.909254,1400.806688,1442.899498,1460.952342,1470.173842,1490.933106,1518.176276,1535.435254,1547.818937,1550.664229,1555.746329,1547.338799,1536.287702,1541.360901,1551.304482,1574.081577,1572.248253,1564.435321,1560.248382,1573.254065,1576.591802,1572.602261,1577.435546,1589.445562,1585.150042,1573.05778,1561.582123,1566.564394
93116,2993,79904,zip,TX,TX,El Paso,"El Paso, TX",El Paso County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.4676955,988.4330677,1040.708757,1038.32771,1051.487013,1050.664967,1066.466083,1045.624026,1058.293589,1052.913736,,1041.741056,1062.914178,1139.366209,1139
73152,2994,34638,zip,FL,FL,Land O Lakes,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.170679,2225.538108,2204.378281,2257.780024,2315.048504,2344.348557,2337.720092,2332.038138,2311.75012,2328.769844,2411.114611,2481.207749,2543.400434,2554.891641,2593.596284,2588.940386,2575.153294,2539.039682,2548.200909,2511.67273,2482.893683,2483.950891,2519.835244,2582.480157,2569.58306,2579.739394
95042,2994,85704,zip,AZ,AZ,Tucson,"Tucson, AZ",Pima County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.003457,1188.523432,1208.180905,1259.669001,1299.881389,1358.760139,1405.336358,1446.234783,1445.290818,1451.336776,1435.647962,1439.038192,1449.196346,1450.539123,1455.247703,1444.087547,1456.159661,1464.353415,1474.388346,1486.110521,1480.567025,1496.441381,1485.431313,1466.680977,1430.943529,1438.806193,1476.484914,1505.43663,1524.566637,1541.136364
81434,2996,53719,zip,WI,WI,Madison,"Madison, WI",Dane County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.593172,1403.886194,1430.280685,1463.992462,1478.137612,1495.468524,1527.633439,1548.997216,1543.986111
78586,2998,47403,zip,IN,IN,Bloomington,"Bloomington, IN",Monroe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.021739,1023.830539,1051.468684,1094.921041,1108.407762,1101.998548,1104.604092,1123.156471,1144.395588,1157.562153,1148.717028,1128.166028,1099.592906,1090.444184,1081.803121,1101.409415,1108.324738,1120.019237,1122.043795,1118.523088
82966,2999,56601,zip,MN,MN,Bemidji,"Bemidji, MN",Beltrami County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.831517,1424.166667
99625,3000,98201,zip,WA,WA,Everett,"Seattle-Tacoma-Bellevue, WA",Snohomish County,,,,,,,,,,,,,,,,1082.659938,1108.713036,1122.983231,1164.711909,,1173.654292,1158.289918,1146.776858,1161.444068,1168.777693,1185.316947,1203.672336,1218.20959,1221.996146,1215.867907,1223.181381,1235.030157,1232.659396,1241.126078,1245.703826,1248.543512,1250.961341,1260.656797,1271.819857,1276.851102,1293.061565,1298.407226,1314.450987,1319.181173,1348.085444,1343.175025,1352.197334,1326.101107,1329.411474,1318.641292,1341.373899,1349.122582,1375.184408,1381.564139,1407.095729,1411.84175,1422.889972,1400.241384,1405.897709,1398.305763,1408.065068,1404.85291,1411.92304,1423.319725,1426.620074,1440.349552,1451.807346,1461.940142,1468.196928,1470.196365,1457.569999,1459.612044,1501.713739,1534.125529,1546.508055,1508.114614,1496.401986,1511.417979,1537.879243,1584.624328,1610.949069,1619.002221,1616.26818,1612.164959,1632.926834,1629.909256,1638.382026,1649.085756,1663.501396,1671.436146,1690.680541,1709.875596,1736.521427,1728.157901,1745.337631,1740.298007,1767.379773,1788.257784,1829.618396,1848.113991,1851.392205,1823.590977,1820.519139
67749,3001,23505,zip,VA,VA,Norfolk,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.389104,1235.960029,1232.301671,1264.794689,1257.026274,1299.540503,1300.61627,1313.226279,1282.995534,1301.336593,1309.098731,1369.619138,1382.594473,1403.644084,1379.170924,1372.753744,1382.6522,1398.852251,,1346.857922,1356.364986,1404.268334,1400.754746,1385.805556
84114,3004,59601,zip,MT,MT,Helena,"Helena, MT",Lewis and Clark County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.278524,1351.424329,1353.362444,1401.388889
78100,3005,46342,zip,IN,IN,Hobart,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.196083,1261.885855,1214.888889
71862,3008,32208,zip,FL,FL,Jacksonville,"Jacksonville, FL",Duval County,780.4400837,785.0427368,775.5207926,766.6036237,755.1840847,763.346184,775.193709,801.1030908,792.6300577,804.356201,797.3016727,821.3703941,822.7706807,823.028753,817.6176943,816.3127845,820.3923741,825.7800963,828.4092971,820.498677,822.7182766,827.6025593,838.9655183,832.6399268,837.1960085,838.9962844,850.6252411,849.3541265,854.4222926,857.5890599,863.5510885,861.3164029,871.3535963,867.9723494,874.0602001,870.8429368,884.8763786,898.0095327,906.1602981,904.1787047,904.1297497,908.2201537,915.7579367,914.2411167,925.3738189,932.2306905,953.7351695,947.6179815,946.7268182,939.2124124,935.7969855,944.1677328,948.2993973,944.8973967,949.9199399,955.8856836,970.4686547,976.9373155,976.1470855,1009.277441,1012.164337,1016.585058,1002.073828,1001.169989,1020.074142,1011.983244,1028.012968,1018.572066,1035.814928,1035.51927,1042.602412,1043.934586,1050.772472,1056.730298,1063.546721,1079.526541,1110.261686,1151.158596,1177.097183,1207.611447,1209.659316,1233.212247,1227.132849,1229.749261,1219.10525,1240.447838,1283.856248,1301.611642,1318.292655,1308.580656,1331.400873,1314.32818,1339.899956,1366.751695,1406.762893,1416.806403,1396.081777,1384.079722,1388.870382,1404.866608,1432.239426,1445.223295,1439.37451
96169,3009,90601,zip,CA,CA,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.863544,2188.749284,2222.777778
86951,3009,65721,zip,MO,MO,Ozark,"Springfield, MO",Christian County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.286262,1479.929208,1494.198099,1469.344703,1405.271737,1371.913967,1371.690823,1371.189115,1364.746392,1407.774811,1418.326874,1444.502979,1417.691822,1436.099998,1461.527778
97847,3011,94801,zip,CA,CA,Richmond,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.632971,2792.833333
96524,3012,91791,zip,CA,CA,West Covina,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205.743673,2192.151042,2236.903322,2268.55565,2376.699819,2376.96985,2418.74502,2384.99746,2394.385549,2152.85873,2214.53543,2308.46899,2596.399689,2628.97619
96212,3014,90712,zip,CA,CA,Lakewood,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547.5
72476,3015,33174,zip,FL,FL,Fountainbleau,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.460619,2382.924245,2395.851513,2409.122169,2544.459347,2597.972279,2481.267907,2579.424064,2672.46328,2968.565555,2939.110579,2900.792575,2883.558435,2841.089423,2963.806299,2985.045053,3037.091128,3070.246462,3102.380952
87866,3016,68116,zip,NE,NE,Omaha,"Omaha-Council Bluffs, NE-IA",Douglas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.718758,1396.003089,1408.93348,1424.873751,1438.055381,1448.196691,1458.087329,1465.275543,1478.458726,1462.215892,1460.549756,1461.812789,1492.015381,1529.776708,1552.147073,1581.857163,1586.04599,1600.173999,1605.808232,1616.915546,1610.780064,1615.616377,1606.634699,1620.11546,1625.78377,1644.909654,1655.946303,1657.691245,1658.135714
69370,3016,27511,zip,NC,NC,Cary,"Raleigh-Cary, NC",Wake County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1145.828144,1160.779947,1160.406507,1161.236542,1171.732894,1177.378845,1193.919682,1189.448745,1190.133975,1176.646577,1185.405358,1190.779042,1225.910842,1243.369519,1260.884601,1235.105075,1225.162169,1228.086363,1251.242767,1260.266236,1271.331574,1267.71833,1275.41898,1258.077736,1262.577975,1268.342155,1287.861455,1286.170947,1282.495118,1284.900302,1307.916415,1315.294363,1327.304216,1311.045448,1303.299677,1294.807437,1324.99767,1342.216782,1358.285157,1357.782607,1362.707489,1382.996651,1404.058667,1460.600818,1475.177739,1527.846931,1532.701448,1558.076454,1553.714604,1563.489699,1591.641941,1614.670136,1632.527499,1632.171351,1682.404638,1720.325952,1753.550312,1709.812093,1724.004326,1720.003821,1719.498072,1682.142972,1702.222092,1707.297936,1729.380058,1726.10776,1763.474074
76772,3018,43613,zip,OH,OH,Toledo,"Toledo, OH",Lucas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.507117,994.2742673,1012.340873,1017.548871,1001.108477,1003.120534,996.2609932,999.9156372,995.068421,995.7711829,992.5461825,1002.680074,999.0226551,1004.845951,1013.277778
93858,3019,82009,zip,WY,WY,Cheyenne,"Cheyenne, WY",Laramie County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192.927982,1212.110455,1232.707477,1258.175864,1274.0104,1271.674253,1270.133298,1288.479141,1310.948833,1333.853204,1338.965669,1329.904191,1333.271029,1360.562225,1384.971467,1412.239467,1385.296834,1400.265262,1397.230844,1410.631462,1404.708233,1398.356254,1427.441695,1438.516007,1453.658156,1437.760003,1431.244879,1441.11348,1460.845711,1487.40811,1496.168297,1505.532407
81272,3020,53186,zip,WI,WI,Waukesha,"Milwaukee-Waukesha, WI",Waukesha County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.66464,1266.470964,1292.977158,1369.705633,1388.620284,1424.5935,1367.222222
91831,3021,77301,zip,TX,TX,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.09582,1498.051637,1485.89545,1511.378263,1502.688191,1520.893372,1507.25405,1491.964686,1487.223867,1518.007871,1536.457894,1543.139619,1542.850687,1540.74132,1545.347468,1537.957849,1544.341471,1556.124878,1589.694444
97569,3023,94115,zip,CA,CA,San Francisco,"San Francisco-Oakland-Berkeley, CA",San Francisco County,,,,,,,,,,,,,3367.840431,3343.38225,3293.673065,,3342.442854,3425.823703,3353.185426,3291.803933,3217.503015,3245.813789,3242.436822,3218.765829,3197.83357,3270.979908,3317.613353,3333.166615,3319.811272,3331.242046,3352.251057,3356.266536,3374.537918,3350.67455,3326.294646,3278.69269,3291.376141,3319.080506,3376.113905,3393.338388,3411.833807,3446.687387,3482.486963,3496.095298,3483.310623,3465.592202,3455.747175,3437.824375,3417.719607,3443.188392,3460.631462,3502.856023,3515.628085,3514.805642,3540.824806,3536.155303,3553.068908,3490.545194,3507.598828,3492.185138,3507.127887,3486.203147,3482.607155,3463.111848,3439.794441,3421.749015,3383.357902,3285.10976,3122.382565,3018.425013,2955.972615,2917.897741,2898.665249,2888.924389,2946.622735,2993.494306,3030.125947,3071.744739,3111.083555,3179.53249,3215.173533,3215.214598,3165.289632,3195.712979,3233.007095,3344.084473,3340.846666,3349.32606,3330.169447,3363.396489,3378.399171,3401.626309,3423.849245,3433.407868,3394.840886,3327.655888,3298.294783,3295.950722,3306.825807,3297.21319,3333.169127,3365.431763,3396.63043
84636,3024,60636,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1166.638213,1203.440862,,1273.109544,1275.914435,1263.783068,1268.9623,1244.294918,1284.365236,1306.847245,1331.216308,1349.019101,1302.777778
70594,3025,29609,zip,SC,SC,Greenville,"Greenville-Anderson, SC",Greenville County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.444416,1136.311955,1143.823492,1154.480919,1177.362457,1202.652043,1227.769534,1230.856163,1251.109932,1237.209423,1238.549374,1256.342112,1262.487169,1277.899554,1310.166015,1329.538113,1366.690134,1338.444789,1378.413534,1372.7563,1381.2532,1362.561136,1374.589315,1406.626452,1428.091673,1433.982822,1432.959298,1433.448095,1456.895451,1480.919375,1515.160714
80261,3025,50266,zip,IA,IA,West Des Moines,"Des Moines-West Des Moines, IA",Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.176888,1074.806637,1084.590398,1103.658449,1101.271211,1107.673069,1101.359949,1120.588063,1122.449219,1128.980229,1116.397495,1107.591311,1104.515976,1107.967398,1084.386735,1080.88233,1085.526929,1125.959266,1133.867647,1142.622249,1136.646037,1140.212548,1131.678862,1136.925021,1134.342555,1142.60392,1142.181854,1147.716015,1140.607931,1142.313067,1146.033405,1151.525799,1152.435761,1147.852457,1145.207148,1134.738496,1130.542189,1133.541907,1137.133976,1142.779714,1147.763541,1160.139424,1169.133059,1178.943244,1189.52935,1206.474546,1214.345392,1209.024958,1199.661032,1203.17697,1213.25699,1234.940109,1250.268639,1273.878932,1280.64553,1288.075181,1286.445836,1290.928683,1275.220904,1271.601364,1270.805586,1283.723526,1294.61173,1307.453321,1307.540945,1317.701168,1329.69559,1354.803221
85943,3027,63125,zip,MO,MO,Lemay,"St. Louis, MO-IL",Saint Louis County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.676193,1109.955789,1106.540269,1107.728647,1170.833333
72377,3028,33040,zip,FL,FL,Key West,"Key West, FL",Monroe County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496.550599,3369.822827,3206.113645,3351.511182,3600.203973,3974.28171,3931.717957,3884.287665,3955.342105,3928.149293,3868.055556
58917,3030,2816,zip,RI,RI,Coventry,"Providence-Warwick, RI-MA",Kent County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.5
97986,3031,95118,zip,CA,CA,San Jose,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578.481519,3652.267437,3637.464833,3687.913848,3698.873006,3812.525953,3790.369003,3817.801447,3772.522538,3779.339812,3785.391448,3787.099202,3828.362324,3808.756503,3826.614501,3872.97026,3840.073262,3919.703704
99125,3031,97211,zip,OR,OR,Portland,"Portland-Vancouver-Hillsboro, OR-WA",Multnomah County,,,,,,,,,,,,,,,,1691.462949,1680.414451,1695.149908,1712.349337,1719.825581,1720.041017,1696.963674,1679.986053,1665.624747,1690.611348,1705.452287,1767.827289,1782.24138,1797.439817,1772.504869,1778.738512,1768.675072,1756.079171,1747.448164,1738.505512,1716.477242,1722.573595,1743.566071,1781.894839,1799.889957,1820.66199,1837.199357,1825.670332,1811.928886,1788.814649,1794.675958,1801.84989,1800.767488,1790.113369,1768.785223,1789.953772,1815.592182,1851.20605,1864.962446,1865.737085,1886.370854,1873.621511,1872.171843,1858.278292,1865.224573,1871.910187,1856.616095,1841.912541,1834.740925,1848.420659,1877.647184,1916.850121,1940.44965,1947.339702,1920.986753,1897.463675,1922.412329,1921.324933,1951.086568,1912.585601,1952.18038,1970.107063,2007.658035,2032.055808,2048.356788,2069.508099,2041.724817,2041.243498,2038.76675,2061.024163,2080.979591,2092.691747,2109.753179,2119.909949,2158.020122,2173.187248,2178.891328,2161.976039,2159.164888,2135.329897,2178.513619,2203.6909,2260.74906,2240.816942,2232.05367,2195.273094,2211.361501,2240.427885
